gene_name	gene_id
MAPK11	ENSG00000185386
MAPK12	ENSG00000188130
PPARGC1A	ENSG00000109819
NCK1	ENSG00000158092
NCK2	ENSG00000071051
PAK1	ENSG00000149269
PAK2	ENSG00000180370
PAK3	ENSG00000077264
PAK4	ENSG00000130669
PAK5	ENSG00000101349
PAK6	ENSG00000137843
ROBO1	ENSG00000169855
SLIT2	ENSG00000145147
SOS2	ENSG00000100485
RASGRP1	ENSG00000172575
RASGRP3	ENSG00000152689
BOC	ENSG00000144857
CDON	ENSG00000064309
DHH	ENSG00000139549
EFCAB7	ENSG00000203965
EVC	ENSG00000072840
EVC2	ENSG00000173040
GAS1	ENSG00000180447
GAS8	ENSG00000141013
GRK2	ENSG00000173020
IHH	ENSG00000163501
IQCE	ENSG00000106012
KIF3A	ENSG00000131437
PTCH1	ENSG00000185920
SHH	ENSG00000164690
SMO	ENSG00000128602
APAF1	ENSG00000120868
CASP3	ENSG00000164305
CASP7	ENSG00000165806
CYCS	ENSG00000172115
XIAP	ENSG00000101966
ACACA	ENSG00000278540
ACACB	ENSG00000076555
CARM1	ENSG00000142453
CHD9	ENSG00000177200
CYP51A1	ENSG00000001630
DHCR7	ENSG00000172893
ELOVL6	ENSG00000170522
FASN	ENSG00000169710
FDFT1	ENSG00000079459
FDPS	ENSG00000160752
GGPS1	ENSG00000152904
GPAM	ENSG00000119927
HELZ2	ENSG00000130589
HMGCR	ENSG00000113161
HMGCS1	ENSG00000112972
IDI1	ENSG00000067064
LSS	ENSG00000160285
MED1	ENSG00000125686
MTF1	ENSG00000188786
MVD	ENSG00000167508
MVK	ENSG00000110921
NCOA1	ENSG00000084676
PMVK	ENSG00000163344
PPARA	ENSG00000186951
SC5D	ENSG00000109929
SCD	ENSG00000099194
SMARCD3	ENSG00000082014
SP1	ENSG00000185591
SQLE	ENSG00000104549
SREBF1	ENSG00000072310
SREBF2	ENSG00000198911
TBL1X	ENSG00000101849
TBL1XR1	ENSG00000177565
TGS1	ENSG00000137574
TM7SF2	ENSG00000149809
ATF2	ENSG00000115966
FOS	ENSG00000170345
MAPK10	ENSG00000109339
MAPK9	ENSG00000050748
CITED1	ENSG00000125931
CITED2	ENSG00000164442
CITED4	ENSG00000179862
TFAP2A	ENSG00000137203
TFAP2B	ENSG00000008196
TFAP2C	ENSG00000087510
TFAP2D	ENSG00000008197
TFAP2E	ENSG00000116819
WWOX	ENSG00000186153
YEATS4	ENSG00000127337
EIF1AX	ENSG00000173674
EIF3A	ENSG00000107581
EIF3B	ENSG00000106263
EIF3C	ENSG00000184110
EIF3D	ENSG00000100353
EIF3E	ENSG00000104408
EIF3F	ENSG00000175390
EIF3G	ENSG00000130811
EIF3H	ENSG00000147677
EIF3I	ENSG00000084623
EIF3J	ENSG00000104131
EIF3K	ENSG00000178982
EIF3L	ENSG00000100129
EIF3M	ENSG00000149100
EIF4A1	ENSG00000161960
EIF4A2	ENSG00000156976
EIF4B	ENSG00000063046
EIF4E	ENSG00000151247
EIF4EBP1	ENSG00000187840
EIF4H	ENSG00000106682
FAU	ENSG00000149806
RPS10	ENSG00000124614
RPS11	ENSG00000142534
RPS12	ENSG00000112306
RPS13	ENSG00000110700
RPS14	ENSG00000164587
RPS15	ENSG00000115268
RPS15A	ENSG00000134419
RPS16	ENSG00000105193
RPS17	ENSG00000182774
RPS18	ENSG00000231500
RPS19	ENSG00000105372
RPS2	ENSG00000140988
RPS20	ENSG00000008988
RPS21	ENSG00000171858
RPS23	ENSG00000186468
RPS24	ENSG00000138326
RPS25	ENSG00000118181
RPS26	ENSG00000197728
RPS27	ENSG00000177954
RPS27L	ENSG00000185088
RPS28	ENSG00000233927
RPS29	ENSG00000213741
RPS3	ENSG00000149273
RPS3A	ENSG00000145425
RPS4X	ENSG00000198034
RPS4Y1	ENSG00000129824
RPS4Y2	ENSG00000280969
RPS5	ENSG00000083845
RPS6	ENSG00000137154
RPS7	ENSG00000171863
RPS8	ENSG00000142937
RPS9	ENSG00000170889
RPSA	ENSG00000168028
CNGA1	ENSG00000198515
CNGB1	ENSG00000070729
GNAT1	ENSG00000114349
PDE6A	ENSG00000132915
PDE6B	ENSG00000133256
PDE6G	ENSG00000185527
RHO	ENSG00000163914
SAG	ENSG00000130561
SLC24A1	ENSG00000074621
CDT1	ENSG00000167513
GMNN	ENSG00000112312
POLA1	ENSG00000101868
POLA2	ENSG00000014138
POLE	ENSG00000177084
POLE2	ENSG00000100479
POLE3	ENSG00000148229
POLE4	ENSG00000115350
PRIM1	ENSG00000198056
PRIM2	ENSG00000146143
RPA4	ENSG00000204086
CASP8	ENSG00000064012
GZMB	ENSG00000100453
NMT1	ENSG00000136448
BAX	ENSG00000087088
HADHA	ENSG00000084754
HADHB	ENSG00000138029
LCLAT1	ENSG00000172954
PLA2G6	ENSG00000184381
TAZ	ENSG00000102125
AWAT2	ENSG00000147160
DGAT1	ENSG00000185000
DGAT2	ENSG00000062282
DGAT2L6	ENSG00000184210
DGAT2L7P	ENSG00000205267
MGLL	ENSG00000074416
PNPLA2	ENSG00000177666
PNPLA3	ENSG00000100344
LPCAT1	ENSG00000153395
LPCAT2	ENSG00000087253
LPCAT3	ENSG00000111684
LPCAT4	ENSG00000176454
MBOAT2	ENSG00000143797
PLA2G10	ENSG00000069764
PLA2G12A	ENSG00000123739
PLA2G1B	ENSG00000170890
PLA2G2A	ENSG00000188257
PLA2G2D	ENSG00000117215
PLA2G2E	ENSG00000188784
PLA2G2F	ENSG00000158786
PLA2G3	ENSG00000100078
PLA2G4B	ENSG00000243708
PLA2G4C	ENSG00000105499
PLA2G4D	ENSG00000159337
PLA2G4E	ENSG00000188089
PLA2G4F	ENSG00000168907
PLA2G5	ENSG00000127472
PLA2R1	ENSG00000153246
PLAAT3	ENSG00000176485
PLB1	ENSG00000163803
PLBD1	ENSG00000121316
PNPLA8	ENSG00000135241
TMEM86B	ENSG00000180089
ABHD4	ENSG00000100439
MBOAT1	ENSG00000172197
PLAAT1	ENSG00000127252
PLAAT2	ENSG00000133328
PLAAT4	ENSG00000133321
PLAAT5	ENSG00000168004
CRLS1	ENSG00000088766
LPGAT1	ENSG00000123684
MBOAT7	ENSG00000125505
OSBPL10	ENSG00000144645
OSBPL5	ENSG00000021762
OSBPL8	ENSG00000091039
PLA1A	ENSG00000144837
ACTR10	ENSG00000131966
ACTR1B	ENSG00000115073
AHCYL1	ENSG00000168710
ANAPC13	ENSG00000129055
AP1B1	ENSG00000100280
AP1G1	ENSG00000166747
AP1M1	ENSG00000072958
AP1M2	ENSG00000129354
AP1S1	ENSG00000106367
AP1S2	ENSG00000182287
AP1S3	ENSG00000152056
AP2A1	ENSG00000196961
AP2A2	ENSG00000183020
AP2B1	ENSG00000006125
AP2M1	ENSG00000161203
AP2S1	ENSG00000042753
AREL1	ENSG00000119682
ARF1	ENSG00000143761
ARIH2	ENSG00000177479
ASB1	ENSG00000065802
ASB10	ENSG00000146926
ASB11	ENSG00000165192
ASB12	ENSG00000198881
ASB13	ENSG00000196372
ASB14	ENSG00000239388
ASB15	ENSG00000146809
ASB16	ENSG00000161664
ASB17	ENSG00000154007
ASB18	ENSG00000182177
ASB2	ENSG00000100628
ASB3	ENSG00000115239
ASB4	ENSG00000005981
ASB5	ENSG00000164122
ASB6	ENSG00000148331
ASB7	ENSG00000183475
ASB8	ENSG00000177981
ASB9	ENSG00000102048
ATG7	ENSG00000197548
B2M	ENSG00000166710
BLK	ENSG00000136573
BLMH	ENSG00000108578
BLNK	ENSG00000095585
BTBD1	ENSG00000064726
BTBD6	ENSG00000184887
BTK	ENSG00000010671
BTLA	ENSG00000186265
BTN1A1	ENSG00000124557
BTN2A1	ENSG00000112763
BTN2A2	ENSG00000124508
BTN3A1	ENSG00000026950
BTN3A2	ENSG00000186470
BTN3A3	ENSG00000111801
BTNL2	ENSG00000204290
BTNL8	ENSG00000113303
BTNL9	ENSG00000165810
CANX	ENSG00000127022
CAPZA1	ENSG00000116489
CAPZA2	ENSG00000198898
CAPZA3	ENSG00000177938
CAPZB	ENSG00000077549
CBLB	ENSG00000114423
CBLL2	ENSG00000175809
CCNF	ENSG00000162063
CD101	ENSG00000134256
CD160	ENSG00000117281
CD19	ENSG00000177455
CD1A	ENSG00000158477
CD1B	ENSG00000158485
CD1C	ENSG00000158481
CD1D	ENSG00000158473
CD200	ENSG00000091972
CD200R1	ENSG00000163606
CD207	ENSG00000116031
CD209	ENSG00000090659
CD22	ENSG00000012124
CD226	ENSG00000150637
CD247	ENSG00000198821
CD274	ENSG00000120217
CD28	ENSG00000178562
CD300A	ENSG00000167851
CD300C	ENSG00000167850
CD300E	ENSG00000186407
CD300LB	ENSG00000178789
CD300LD	ENSG00000204345
CD300LF	ENSG00000186074
CD300LG	ENSG00000161649
CD33	ENSG00000105383
CD34	ENSG00000174059
CD36	ENSG00000135218
CD3D	ENSG00000167286
CD3E	ENSG00000198851
CD3G	ENSG00000160654
CD4	ENSG00000010610
CD40	ENSG00000101017
CD40LG	ENSG00000102245
CD74	ENSG00000019582
CD79A	ENSG00000105369
CD79B	ENSG00000007312
CD80	ENSG00000121594
CD81	ENSG00000110651
CD86	ENSG00000114013
CD8A	ENSG00000153563
CD8B	ENSG00000172116
CD96	ENSG00000153283
CD99	ENSG00000002586
CDC34	ENSG00000099804
CDC42	ENSG00000070831
CDH1	ENSG00000039068
CENPE	ENSG00000138778
CLEC2B	ENSG00000110852
CLEC2D	ENSG00000069493
CLEC4G	ENSG00000182566
CLTA	ENSG00000122705
CLTC	ENSG00000141367
COLEC12	ENSG00000158270
CRTAM	ENSG00000109943
CSK	ENSG00000103653
CTLA4	ENSG00000163599
CTSA	ENSG00000064601
CTSB	ENSG00000164733
CTSC	ENSG00000109861
CTSD	ENSG00000117984
CTSE	ENSG00000196188
CTSF	ENSG00000174080
CTSH	ENSG00000103811
CTSL	ENSG00000135047
CTSO	ENSG00000256043
CTSS	ENSG00000163131
CUL2	ENSG00000108094
CUL3	ENSG00000036257
CUL5	ENSG00000166266
CUL7	ENSG00000044090
CXADR	ENSG00000154639
CYBA	ENSG00000051523
CYBB	ENSG00000165168
DAPP1	ENSG00000070190
DCTN4	ENSG00000132912
DCTN5	ENSG00000166847
DCTN6	ENSG00000104671
DET1	ENSG00000140543
DNM1	ENSG00000106976
DNM2	ENSG00000079805
DNM3	ENSG00000197959
DTX3L	ENSG00000163840
DYNC1I1	ENSG00000158560
DYNC1LI1	ENSG00000144635
DYNC1LI2	ENSG00000135720
DZIP3	ENSG00000198919
ELOB	ENSG00000103363
ELOC	ENSG00000154582
ENAH	ENSG00000154380
ERAP1	ENSG00000164307
ERAP2	ENSG00000164308
EVL	ENSG00000196405
FBXL12	ENSG00000127452
FBXL13	ENSG00000161040
FBXL14	ENSG00000171823
FBXL15	ENSG00000107872
FBXL16	ENSG00000127585
FBXL18	ENSG00000155034
FBXL19	ENSG00000099364
FBXL20	ENSG00000108306
FBXL21P	ENSG00000164616
FBXL22	ENSG00000197361
FBXL3	ENSG00000005812
FBXL4	ENSG00000112234
FBXL5	ENSG00000118564
FBXL7	ENSG00000183580
FBXL8	ENSG00000135722
FBXO10	ENSG00000147912
FBXO11	ENSG00000138081
FBXO15	ENSG00000141665
FBXO17	ENSG00000269190
FBXO2	ENSG00000116661
FBXO21	ENSG00000135108
FBXO22	ENSG00000167196
FBXO27	ENSG00000161243
FBXO30	ENSG00000118496
FBXO31	ENSG00000103264
FBXO32	ENSG00000156804
FBXO4	ENSG00000151876
FBXO40	ENSG00000163833
FBXO41	ENSG00000163013
FBXO44	ENSG00000132879
FBXO6	ENSG00000116663
FBXO7	ENSG00000100225
FBXO9	ENSG00000112146
FBXW10	ENSG00000171931
FBXW12	ENSG00000164049
FBXW2	ENSG00000119402
FBXW4	ENSG00000107829
FBXW5	ENSG00000159069
FBXW7	ENSG00000109670
FBXW8	ENSG00000174989
FBXW9	ENSG00000132004
FCGR1A	ENSG00000150337
FCGR1B	ENSG00000198019
FCGR2B	ENSG00000072694
FCGR3A	ENSG00000203747
FGA	ENSG00000171560
FGB	ENSG00000171564
FGG	ENSG00000171557
FKBP1A	ENSG00000088832
GAN	ENSG00000261609
GLMN	ENSG00000174842
GLYCAM1	ENSG00000257780
GRAP2	ENSG00000100351
HACE1	ENSG00000085382
HCST	ENSG00000126264
HECTD1	ENSG00000092148
HECTD2	ENSG00000165338
HECTD3	ENSG00000126107
HECW2	ENSG00000138411
HERC1	ENSG00000103657
HERC2	ENSG00000128731
HERC3	ENSG00000287542
HERC3	ENSG00000138641
HERC4	ENSG00000148634
HERC5	ENSG00000138646
HERC6	ENSG00000138642
HLA-A	ENSG00000206503
HLA-B	ENSG00000234745
HLA-C	ENSG00000204525
HLA-DMA	ENSG00000204257
HLA-DMB	ENSG00000242574
HLA-DOA	ENSG00000204252
HLA-DOB	ENSG00000241106
HLA-DPA1	ENSG00000231389
HLA-DPB1	ENSG00000223865
HLA-DQA1	ENSG00000196735
HLA-DQA2	ENSG00000237541
HLA-DQB1	ENSG00000179344
HLA-DQB2	ENSG00000232629
HLA-DRA	ENSG00000204287
HLA-DRB1	ENSG00000196126
HLA-DRB5	ENSG00000198502
HLA-E	ENSG00000204592
HLA-F	ENSG00000204642
HLA-G	ENSG00000204632
HLA-H	ENSG00000206341
HMGB1	ENSG00000189403
HUWE1	ENSG00000086758
ICAM1	ENSG00000090339
ICAM2	ENSG00000108622
ICAM3	ENSG00000076662
ICAM4	ENSG00000105371
ICAM5	ENSG00000105376
ICOS	ENSG00000163600
ICOSLG	ENSG00000160223
IFI30	ENSG00000216490
IFITM1	ENSG00000185885
IGHD	ENSG00000211898
IGHM	ENSG00000211899
IGHV1-2	ENSG00000211934
IGHV1-46	ENSG00000211962
IGHV1-69	ENSG00000211973
IGHV2-5	ENSG00000211937
IGHV2-70	ENSG00000274576
IGHV3-11	ENSG00000211941
IGHV3-13	ENSG00000211942
IGHV3-23	ENSG00000211949
IGHV3-30	ENSG00000270550
IGHV3-33	ENSG00000211955
IGHV3-48	ENSG00000211964
IGHV3-53	ENSG00000211967
IGHV3-7	ENSG00000211938
IGHV4-34	ENSG00000211956
IGHV4-39	ENSG00000211959
IGHV4-59	ENSG00000224373
IGHV7-81	ENSG00000211979
IGKC	ENSG00000211592
IGKV1-12	ENSG00000243290
IGKV1-16	ENSG00000240864
IGKV1-17	ENSG00000240382
IGKV1-33	ENSG00000242076
IGKV1-39	ENSG00000242371
IGKV1-5	ENSG00000243466
IGKV1D-12	ENSG00000278857
IGKV1D-16	ENSG00000241244
IGKV1D-33	ENSG00000239975
IGKV1D-39	ENSG00000251546
IGKV2-28	ENSG00000244116
IGKV2-29	ENSG00000253998
IGKV2-30	ENSG00000243238
IGKV2D-28	ENSG00000242534
IGKV2D-30	ENSG00000239571
IGKV2D-40	ENSG00000251039
IGKV3-11	ENSG00000241351
IGKV3-15	ENSG00000244437
IGKV3-20	ENSG00000239951
IGKV3D-20	ENSG00000211625
IGKV4-1	ENSG00000211598
IGKV5-2	ENSG00000211599
IGLC1	ENSG00000211675
IGLC2	ENSG00000211677
IGLC3	ENSG00000211679
IGLC6	ENSG00000222037
IGLC7	ENSG00000211685
IGLV1-36	ENSG00000211655
IGLV1-40	ENSG00000211653
IGLV1-44	ENSG00000211651
IGLV1-47	ENSG00000211648
IGLV1-51	ENSG00000211644
IGLV10-54	ENSG00000211642
IGLV11-55	ENSG00000211641
IGLV2-11	ENSG00000211668
IGLV2-14	ENSG00000211666
IGLV2-18	ENSG00000211664
IGLV2-23	ENSG00000211660
IGLV2-33	ENSG00000211656
IGLV2-8	ENSG00000278196
IGLV3-1	ENSG00000211673
IGLV3-12	ENSG00000211667
IGLV3-16	ENSG00000211665
IGLV3-19	ENSG00000211663
IGLV3-21	ENSG00000211662
IGLV3-22	ENSG00000211661
IGLV3-25	ENSG00000211659
IGLV3-27	ENSG00000211658
IGLV4-3	ENSG00000211672
IGLV4-60	ENSG00000211639
IGLV4-69	ENSG00000211637
IGLV5-37	ENSG00000211654
IGLV5-45	ENSG00000211650
IGLV6-57	ENSG00000211640
IGLV7-43	ENSG00000211652
IGLV7-46	ENSG00000211649
IGLV8-61	ENSG00000211638
INPP5D	ENSG00000168918
ITGA4	ENSG00000115232
ITGAL	ENSG00000005844
ITGAV	ENSG00000138448
ITGB1	ENSG00000150093
ITGB2	ENSG00000160255
ITGB5	ENSG00000082781
ITGB7	ENSG00000139626
ITK	ENSG00000113263
ITPR1	ENSG00000150995
ITPR2	ENSG00000123104
ITPR3	ENSG00000096433
JAML	ENSG00000160593
KBTBD13	ENSG00000234438
KBTBD6	ENSG00000165572
KBTBD7	ENSG00000120696
KBTBD8	ENSG00000163376
KCTD6	ENSG00000168301
KCTD7	ENSG00000243335
KEAP1	ENSG00000079999
KIF11	ENSG00000138160
KIF15	ENSG00000163808
KIF18A	ENSG00000121621
KIF20A	ENSG00000112984
KIF22	ENSG00000079616
KIF23	ENSG00000137807
KIF26A	ENSG00000066735
KIF2A	ENSG00000068796
KIF2B	ENSG00000141200
KIF2C	ENSG00000142945
KIF3B	ENSG00000101350
KIF3C	ENSG00000084731
KIF4A	ENSG00000090889
KIF4B	ENSG00000226650
KIF5A	ENSG00000155980
KIF5B	ENSG00000170759
KIF5C	ENSG00000168280
KIFAP3	ENSG00000075945
KIR2DL1	ENSG00000125498
KIR2DL3	ENSG00000243772
KIR2DL4	ENSG00000189013
KIR3DL1	ENSG00000167633
KIR3DL2	ENSG00000240403
KLC1	ENSG00000126214
KLC2	ENSG00000174996
KLC3	ENSG00000104892
KLC4	ENSG00000137171
KLHL11	ENSG00000178502
KLHL13	ENSG00000003096
KLHL2	ENSG00000109466
KLHL20	ENSG00000076321
KLHL21	ENSG00000162413
KLHL22	ENSG00000099910
KLHL25	ENSG00000183655
KLHL3	ENSG00000146021
KLHL41	ENSG00000239474
KLHL42	ENSG00000087448
KLHL5	ENSG00000109790
KLHL9	ENSG00000198642
KLRB1	ENSG00000111796
KLRC1	ENSG00000134545
KLRD1	ENSG00000134539
KLRF1	ENSG00000150045
KLRG1	ENSG00000139187
KLRK1	ENSG00000213809
LAG3	ENSG00000089692
LAIR1	ENSG00000167613
LAIR2	ENSG00000167618
LAT	ENSG00000213658
LCK	ENSG00000182866
LCP2	ENSG00000043462
LGMN	ENSG00000100600
LILRA1	ENSG00000104974
LILRA2	ENSG00000239998
LILRA4	ENSG00000239961
LILRA5	ENSG00000187116
LILRA6	ENSG00000244482
LILRB1	ENSG00000104972
LILRB2	ENSG00000131042
LILRB3	ENSG00000204577
LILRB4	ENSG00000186818
LILRB5	ENSG00000105609
LMO7	ENSG00000136153
LNPEP	ENSG00000113441
LNX1	ENSG00000072201
LONRF1	ENSG00000154359
LRR1	ENSG00000165501
LRRC41	ENSG00000132128
LRSAM1	ENSG00000148356
LTN1	ENSG00000198862
LYN	ENSG00000254087
MADCAM1	ENSG00000099866
MAP3K14	ENSG00000006062
MAP3K8	ENSG00000107968
MAPKAP1	ENSG00000119487
MEX3C	ENSG00000176624
MGRN1	ENSG00000102858
MICA	ENSG00000204520
MICB	ENSG00000204516
MLST8	ENSG00000167965
MRC1	ENSG00000260314
MRC2	ENSG00000011028
MTOR	ENSG00000198793
MYD88	ENSG00000172936
MYLIP	ENSG00000007944
NCF1	ENSG00000158517
NCF2	ENSG00000116701
NCF4	ENSG00000100365
NCR1	ENSG00000189430
NCR2	ENSG00000096264
NCR3	ENSG00000204475
NCR3LG1	ENSG00000188211
NECTIN2	ENSG00000130202
NEDD4	ENSG00000069869
NEDD4L	ENSG00000049759
NFATC1	ENSG00000131196
NFATC2	ENSG00000101096
NFATC3	ENSG00000072736
NPDC1	ENSG00000107281
NPEPPS	ENSG00000141279
ORAI1	ENSG00000276045
ORAI2	ENSG00000160991
OSBPL1A	ENSG00000141447
OSCAR	ENSG00000170909
PAG1	ENSG00000076641
PDCD1	ENSG00000188389
PDCD1LG2	ENSG00000197646
PDIA3	ENSG00000167004
PIANP	ENSG00000139200
PIK3AP1	ENSG00000155629
PIK3CB	ENSG00000051382
PIK3CD	ENSG00000171608
PIK3R2	ENSG00000105647
PIK3R3	ENSG00000117461
PILRA	ENSG00000085514
PILRB	ENSG00000121716
PJA1	ENSG00000181191
PJA2	ENSG00000198961
PLCG2	ENSG00000197943
PPL	ENSG00000118898
PPP3CA	ENSG00000138814
PPP3CB	ENSG00000107758
PRKCQ	ENSG00000065675
PRKG1	ENSG00000185532
PRR5	ENSG00000186654
PTEN	ENSG00000171862
PTPN22	ENSG00000134242
PTPN6	ENSG00000111679
PTPRC	ENSG00000081237
PTPRJ	ENSG00000149177
PVR	ENSG00000073008
RAB7A	ENSG00000075785
RACGAP1	ENSG00000161800
RAET1E	ENSG00000164520
RAF1	ENSG00000132155
RAP1B	ENSG00000127314
RAP1GAP	ENSG00000076864
RAP1GAP2	ENSG00000132359
RAPGEF3	ENSG00000079337
RAPGEF4	ENSG00000091428
RASGRP2	ENSG00000068831
RBBP6	ENSG00000122257
RBCK1	ENSG00000125826
RBX1	ENSG00000100387
RCHY1	ENSG00000163743
RICTOR	ENSG00000164327
RILP	ENSG00000167705
RIPK2	ENSG00000104312
RLIM	ENSG00000131263
RNF111	ENSG00000157450
RNF114	ENSG00000124226
RNF115	ENSG00000265491
RNF123	ENSG00000164068
RNF126	ENSG00000070423
RNF130	ENSG00000113269
RNF138	ENSG00000134758
RNF14	ENSG00000013561
RNF144B	ENSG00000137393
RNF182	ENSG00000180537
RNF19A	ENSG00000034677
RNF19B	ENSG00000116514
RNF213	ENSG00000173821
RNF217	ENSG00000146373
RNF220	ENSG00000187147
RNF25	ENSG00000163481
RNF34	ENSG00000170633
RNF4	ENSG00000063978
RNF41	ENSG00000181852
RNF6	ENSG00000127870
RNF7	ENSG00000114125
S100A1	ENSG00000160678
S100A8	ENSG00000143546
S100A9	ENSG00000163220
SAR1B	ENSG00000152700
SEC13	ENSG00000157020
SEC22B	ENSG00000265808
SEC23A	ENSG00000100934
SEC24A	ENSG00000113615
SEC24B	ENSG00000138802
SEC24C	ENSG00000176986
SEC24D	ENSG00000150961
SEC31A	ENSG00000138674
SEC61A1	ENSG00000058262
SEC61A2	ENSG00000065665
SEC61B	ENSG00000106803
SEC61G	ENSG00000132432
SELL	ENSG00000188404
SH2D1A	ENSG00000183918
SH2D1B	ENSG00000198574
SH3GL2	ENSG00000107295
SH3KBP1	ENSG00000147010
SH3RF1	ENSG00000154447
SIAH1	ENSG00000196470
SIAH2	ENSG00000181788
SIGLEC1	ENSG00000088827
SIGLEC10	ENSG00000142512
SIGLEC11	ENSG00000161640
SIGLEC12	ENSG00000254521
SIGLEC5	ENSG00000105501
SIGLEC6	ENSG00000105492
SIGLEC7	ENSG00000168995
SIGLEC8	ENSG00000105366
SIGLEC9	ENSG00000129450
SIPA1	ENSG00000213445
SLAMF6	ENSG00000162739
SLAMF7	ENSG00000026751
SMURF1	ENSG00000198742
SMURF2	ENSG00000108854
SNAP23	ENSG00000092531
SOCS1	ENSG00000185338
SOCS3	ENSG00000184557
SPSB1	ENSG00000171621
SPSB2	ENSG00000111671
SPSB4	ENSG00000175093
SPTBN2	ENSG00000173898
STIM1	ENSG00000167323
STUB1	ENSG00000103266
STX4	ENSG00000103496
SYK	ENSG00000165025
TAB2	ENSG00000055208
TAP1	ENSG00000168394
TAP2	ENSG00000204267
TAPBP	ENSG00000231925
THOP1	ENSG00000172009
TIRAP	ENSG00000150455
TLR1	ENSG00000174125
TLR2	ENSG00000137462
TLR6	ENSG00000174130
TNFRSF14	ENSG00000157873
TPP2	ENSG00000134900
TRAC	ENSG00000277734
TRAF6	ENSG00000175104
TRAF7	ENSG00000131653
TRAIP	ENSG00000183763
TRAT1	ENSG00000163519
TRAV19	ENSG00000211799
TRAV29DV5	ENSG00000211810
TRAV8-4	ENSG00000211790
TRBC1	ENSG00000211751
TRBV12-3	ENSG00000274752
TRBV7-9	ENSG00000278030
TREM1	ENSG00000124731
TREM2	ENSG00000095970
TREML1	ENSG00000161911
TREML2	ENSG00000112195
TREML4	ENSG00000188056
TRIM11	ENSG00000154370
TRIM21	ENSG00000132109
TRIM32	ENSG00000119401
TRIM36	ENSG00000152503
TRIM37	ENSG00000108395
TRIM39	ENSG00000204599
TRIM4	ENSG00000146833
TRIM41	ENSG00000146063
TRIM50	ENSG00000146755
TRIM63	ENSG00000158022
TRIM69	ENSG00000185880
TRIM71	ENSG00000206557
TRIM9	ENSG00000100505
TRIP12	ENSG00000153827
TRPC1	ENSG00000144935
TYROBP	ENSG00000011600
UBA1	ENSG00000130985
UBA3	ENSG00000144744
UBA5	ENSG00000081307
UBA6	ENSG00000033178
UBA7	ENSG00000182179
UBAC1	ENSG00000130560
UBE2A	ENSG00000077721
UBE2B	ENSG00000119048
UBE2D2	ENSG00000131508
UBE2D3	ENSG00000109332
UBE2D4	ENSG00000078967
UBE2E2	ENSG00000182247
UBE2E3	ENSG00000170035
UBE2F	ENSG00000184182
UBE2G1	ENSG00000132388
UBE2G2	ENSG00000184787
UBE2H	ENSG00000186591
UBE2J1	ENSG00000198833
UBE2J2	ENSG00000160087
UBE2K	ENSG00000078140
UBE2L3	ENSG00000185651
UBE2L6	ENSG00000156587
UBE2M	ENSG00000130725
UBE2N	ENSG00000177889
UBE2O	ENSG00000175931
UBE2Q1	ENSG00000160714
UBE2Q2	ENSG00000140367
UBE2R2	ENSG00000107341
UBE2U	ENSG00000177414
UBE2V1	ENSG00000244687
UBE2V2	ENSG00000169139
UBE2W	ENSG00000104343
UBE2Z	ENSG00000159202
UBE3A	ENSG00000114062
UBE3B	ENSG00000151148
UBE3C	ENSG00000009335
UBE3D	ENSG00000118420
UBE4A	ENSG00000110344
UBOX5	ENSG00000185019
UBR1	ENSG00000159459
UBR2	ENSG00000024048
UBR4	ENSG00000127481
UFL1	ENSG00000014123
ULBP1	ENSG00000111981
ULBP3	ENSG00000131019
UNKL	ENSG00000059145
VAMP3	ENSG00000049245
VAMP8	ENSG00000118640
VASP	ENSG00000125753
VAV1	ENSG00000141968
VCAM1	ENSG00000162692
VHL	ENSG00000134086
WAS	ENSG00000015285
WSB1	ENSG00000109046
WWP1	ENSG00000123124
XDH	ENSG00000158125
YES1	ENSG00000176105
ZAP70	ENSG00000115085
ZBTB16	ENSG00000109906
ZNRF1	ENSG00000186187
ZNRF2	ENSG00000180233
ADORA1	ENSG00000163485
ADORA3	ENSG00000282608
AFDN	ENSG00000130396
ANG	ENSG00000214274
CADM1	ENSG00000182985
CADM2	ENSG00000175161
CADM3	ENSG00000162706
CDH10	ENSG00000040731
CDH11	ENSG00000140937
CDH12	ENSG00000154162
CDH13	ENSG00000140945
CDH15	ENSG00000129910
CDH17	ENSG00000079112
CDH18	ENSG00000145526
CDH2	ENSG00000170558
CDH24	ENSG00000139880
CDH3	ENSG00000062038
CDH4	ENSG00000179242
CDH5	ENSG00000179776
CDH6	ENSG00000113361
CDH7	ENSG00000081138
CDH8	ENSG00000150394
CDH9	ENSG00000113100
CTNNA1	ENSG00000044115
CTNNB1	ENSG00000168036
CTNND1	ENSG00000198561
JUP	ENSG00000173801
NECTIN1	ENSG00000110400
NECTIN3	ENSG00000177707
NECTIN4	ENSG00000143217
ADRA2A	ENSG00000150594
ADRA2B	ENSG00000274286
ADRA2C	ENSG00000184160
CACNA1C	ENSG00000151067
CACNA1D	ENSG00000157388
CACNA2D2	ENSG00000007402
CACNB2	ENSG00000165995
CACNB3	ENSG00000167535
ADRA1A	ENSG00000120907
ADRA1B	ENSG00000170214
ADRA1D	ENSG00000171873
AGER	ENSG00000204305
APP	ENSG00000142192
DDOST	ENSG00000244038
LGALS3	ENSG00000131981
PRKCSH	ENSG00000130175
S100A12	ENSG00000163221
S100B	ENSG00000160307
